"GiftId","TripId"
27343,209
87659,209
68352,209
83845,209
22486,210
15339,210
68645,210
15647,210
92080,210
69164,210
44605,210
43870,210
16844,210
18377,210
50637,210
17208,210
88057,210
11900,210
62306,210
72042,210
46614,210
58518,210
78777,210
71182,210
69568,210
20378,210
46215,210
7627,210
3887,210
4953,210
70621,210
40453,210
49479,210
30421,210
16751,210
63368,210
36034,210
99565,210
94950,210
47615,210
67508,210
51232,210
65759,210
49225,210
85214,210
17831,210
43943,210
54976,210
41094,210
80010,210
17401,210
71210,210
60086,210
84501,210
80372,210
15420,210
66735,210
47028,210
93575,210
96601,210
26229,210
77858,210
56832,210
83807,210
22668,210
68952,210
92688,210
53263,211
85304,211
24653,211
69786,211
55096,211
59845,211
91138,211
54420,211
40832,211
47142,211
17946,211
64961,211
98051,211
46669,211
12998,211
22498,211
284,211
3026,211
39495,211
7962,211
47268,211
12480,211
8129,211
87172,211
77479,211
41197,211
20819,211
51209,211
12269,211
37930,211
26008,211
94917,211
68093,211
10629,211
41326,211
84494,211
97862,211
66516,211
50811,211
47865,211
61520,211
95720,211
52996,211
13770,211
83751,211
33171,211
38944,211
14591,211
72544,211
13056,211
19016,211
17203,211
39677,211
85768,211
10547,212
81683,212
69331,212
79903,212
42488,212
93778,212
34507,212
98117,212
12490,212
12309,212
99440,212
63882,212
94106,212
10372,212
29730,212
91213,212
58167,212
56075,212
62102,212
49530,212
23727,212
30795,212
75486,212
19808,212
10578,212
13643,212
62574,212
61207,212
43133,212
51991,212
52269,212
38034,212
12160,212
47433,212
38305,212
2806,212
8531,212
7246,212
66126,212
10050,212
98753,212
74662,212
33139,212
46152,212
12879,212
26204,212
14209,212
93852,212
9689,212
82250,212
62154,212
91175,212
68022,212
15652,212
5118,212
43767,212
82429,212
59327,212
51662,212
83748,212
78702,212
54803,212
37030,212
25689,212
58050,212
85958,212
91409,212
49656,212
47750,212
36645,212
60216,212
59693,213
14787,213
5208,213
64387,213
23813,213
53586,213
17902,213
1814,213
80508,213
75252,213
51896,213
48324,213
69009,213
76616,213
85777,213
72028,213
29229,213
61420,213
31252,213
97295,213
40443,213
46478,213
73104,213
63050,213
31580,213
91464,213
40379,213
2194,213
41655,213
52405,213
95129,213
96201,213
20428,213
70917,213
63452,213
84714,213
13470,213
45488,213
68805,213
76762,213
9683,213
41163,213
63377,213
45343,213
24783,213
76292,213
59212,213
89143,213
67211,213
50947,213
17725,213
21298,213
9110,213
77218,213
50256,213
22802,213
14580,213
55311,213
42241,213
29083,213
46057,213
82107,213
82402,213
41255,213
57695,213
78219,213
37729,214
30684,214
12264,214
10228,214
75885,214
68942,214
10902,214
77044,214
36998,214
60872,214
48926,214
27509,214
35924,214
94542,214
99880,214
91676,214
10293,214
28515,214
17602,214
81199,214
96669,214
98324,214
29256,214
78862,214
65766,214
14779,214
32104,214
95240,214
7293,214
46483,214
27209,214
12127,214
4910,214
73061,214
3944,214
79172,214
28655,214
23960,214
94532,214
25835,214
94356,214
85858,214
46995,214
76990,214
29654,214
8475,214
63366,214
94767,215
89329,215
86785,215
16884,215
58866,215
20072,215
65691,215
84077,215
87026,215
58132,215
37094,215
88334,215
12042,215
52633,215
54668,215
42435,215
62760,215
57042,215
61855,215
6992,215
21135,215
55258,215
38364,215
10525,215
68795,215
54277,215
17766,215
22280,215
31497,215
99589,215
51714,215
26302,215
60075,215
10169,215
15137,215
35649,215
93422,215
86892,215
29579,215
76370,215
66258,215
91442,215
52119,215
48963,215
54438,215
60658,215
17622,215
66224,215
2207,215
36080,215
74502,215
63248,215
15519,215
449,215
1717,215
70000,215
74730,215
71688,215
87007,215
64034,215
78178,215
44845,215
9505,215
47552,215
15492,215
24679,215
73453,215
82358,215
6733,215
23792,215
37837,215
50382,215
92826,216
13751,216
68007,216
92516,216
21043,216
17546,216
79033,216
81294,216
49191,216
66304,216
37526,216
90992,216
30926,216
87768,216
21258,216
61785,216
85025,216
55316,216
8908,216
70843,216
46365,216
85153,216
87915,216
58833,216
84264,216
4034,216
66168,216
29143,216
34840,216
85230,216
30043,216
26585,216
11032,216
7388,216
88201,216
35899,216
6271,216
87781,216
84492,216
46848,216
83239,216
37954,216
43914,216
43180,216
11727,216
58059,216
15724,216
79066,216
48551,216
14414,216
74548,216
82541,216
25945,216
80520,216
91148,216
28481,216
64204,216
45420,216
17589,216
78356,216
66207,216
23101,216
16431,216
68585,216
99193,216
20705,216
40707,216
96288,216
18104,216
71580,216
25927,216
45325,216
59186,216
49909,217
70804,217
15224,217
90235,217
72001,217
52488,217
75984,217
54796,217
17078,217
80989,217
65254,217
62784,217
70594,217
18669,217
98403,217
44757,217
43289,217
73274,217
51330,217
21127,217
13386,217
81792,217
16436,217
72654,217
21337,217
93869,217
8411,217
34369,217
2523,217
24211,217
75997,217
61309,217
50547,217
7213,217
7463,217
32445,217
73361,217
21430,217
46852,217
66114,217
92388,217
49973,217
56372,217
78123,217
39977,217
14948,217
56280,217
36356,217
53424,217
23255,217
7284,217
1776,217
33691,217
80708,217
54013,217
5290,217
90587,217
72662,217
30034,217
2997,217
44704,217
55708,217
93286,217
39188,217
99953,217
77875,217
18241,217
42611,217
96856,218
63479,218
58291,218
83089,218
69338,218
12815,218
48534,218
35013,218
21974,218
22478,218
38338,218
86748,218
75729,218
69794,218
94684,218
70692,218
98971,218
48526,218
42811,218
89004,218
87173,218
41135,218
99355,218
81699,218
58798,218
61161,218
41763,218
35625,218
7556,218
29906,218
35223,218
30894,218
79731,218
25825,218
394,218
80496,218
84706,218
87149,218
10796,218
66365,218
33326,218
57776,218
7552,218
4841,218
243,218
66695,218
71036,218
69138,218
34573,218
62189,218
49866,218
70105,218
21890,218
82469,218
27039,218
99814,218
93567,218
76261,218
9311,218
10278,218
63512,218
73324,218
55309,218
17238,218
9121,218
20853,218
91975,218
93030,218
6250,218
10502,218
75960,218
29674,218
98123,218
60219,219
24914,219
27834,219
3595,219
86840,219
51687,219
35746,219
12840,219
13874,219
79017,219
4759,219
51265,219
73118,219
73835,219
27171,219
14958,219
56826,219
30692,219
42429,219
82360,219
75947,219
99324,219
34762,219
60302,219
75637,219
53890,219
25200,219
34098,219
31505,219
17769,219
23238,219
11309,219
42716,219
66947,219
34339,219
27946,219
50458,219
22380,219
134,219
72677,219
88610,219
52096,219
97519,219
16494,219
45941,219
92521,219
17283,219
46496,219
50419,219
91334,219
67641,219
96391,219
4850,219
48061,219
9373,219
9831,219
73865,219
76202,219
65365,219
54834,219
81851,219
56437,219
50335,219
18984,219
84196,219
81266,219
40875,219
55414,219
97946,219
21300,219
92829,219
24631,220
78837,220
58093,220
24746,220
5541,220
24685,220
90874,220
55674,220
84504,220
81514,220
10958,220
47248,220
25733,220
1698,220
77260,220
82304,220
73982,220
38348,220
24454,220
9302,220
59352,220
61151,220
44029,220
869,220
9929,220
93343,220
29736,220
71162,220
20909,220
90918,220
56960,220
64473,220
7181,220
78642,220
11820,220
59738,220
48469,220
26220,220
57642,220
57268,220
95986,220
90190,220
26837,220
34437,220
71137,220
37672,220
10668,220
8953,220
64892,220
94071,220
5263,220
80511,220
68586,220
81519,220
66520,220
87123,220
48203,220
42518,220
43701,220
45002,220
98390,220
72057,220
92547,220
80657,220
40011,220
36820,220
64162,220
7688,220
36650,220
17156,220
20837,220
10300,220
99707,221
90075,221
81845,221
84844,221
52990,221
9548,221
95956,221
90341,221
11634,221
342,221
8448,221
76296,221
41547,221
27084,221
25013,221
70515,221
4794,221
1361,221
76390,221
16366,221
37572,221
91114,221
15089,221
79364,221
49555,221
32056,221
95988,221
4688,221
22185,221
65659,221
61614,221
73698,221
57297,221
64912,221
32429,221
25815,221
99396,221
8187,221
98431,221
4316,221
99783,221
96793,221
59721,221
58228,221
27386,221
34079,221
84203,221
68492,221
42654,221
30232,221
14635,221
14650,221
84704,221
82184,221
23643,221
28669,221
87167,221
65283,221
23093,221
53076,221
18260,221
5633,221
2113,221
91693,221
5261,221
56473,221
20276,221
60105,221
97541,221
91235,221
50068,221
5316,221
75747,221
20507,221
82387,221
2110,221
89970,222
54151,222
91381,222
49496,222
87879,222
59430,222
23117,222
51779,222
9791,222
57568,222
17624,222
70182,222
91426,222
47509,222
32584,222
30603,222
84687,222
11499,222
28274,222
19641,222
7621,222
87516,222
93841,222
19083,222
25895,222
86528,222
47299,222
2273,222
13645,222
39386,222
35410,222
57893,222
21428,222
98479,222
63246,222
71910,222
22386,222
44077,222
49792,222
94433,222
76332,222
20550,222
4894,222
52261,222
26903,222
8486,222
18443,222
61809,222
32585,222
88990,222
66284,222
61341,222
68369,222
12195,222
59237,222
65490,222
65570,222
26932,222
44015,222
99712,222
82392,222
7684,222
65428,222
315,222
81012,222
3049,222
14719,222
15651,222
40330,222
769,222
64727,222
95241,223
33649,223
90051,223
97068,223
14645,223
7668,223
89978,223
80514,223
45353,223
4795,223
28613,223
27460,223
76222,223
17497,223
5011,223
50148,223
56702,223
65086,223
71293,223
40401,223
17191,223
56631,223
90973,223
82090,223
80261,223
82820,223
42274,223
32886,223
96176,223
85413,223
94436,223
42402,223
14575,223
33896,223
90716,223
8888,223
48217,223
96125,223
13172,223
49175,223
18600,223
88872,223
1719,223
65857,223
32561,223
5522,223
64857,223
69395,223
10477,223
13294,223
76664,223
30899,223
24989,223
65594,223
75607,223
48019,223
12212,223
93749,223
41740,223
93491,223
22488,223
15821,223
13561,223
25860,223
53531,223
21798,223
16805,223
22348,224
72205,224
20876,224
42612,224
98285,224
95482,224
85476,224
64380,224
27798,224
16768,224
30356,224
22548,224
5521,224
22499,224
45555,224
86905,224
76276,224
44867,224
13058,224
41520,224
14908,224
29000,224
1309,224
32908,224
86510,224
44262,224
36016,224
49391,224
74251,224
39452,224
62725,224
19594,224
81725,224
87591,224
8623,224
36413,224
68398,224
84406,224
59933,224
54693,224
30738,224
30032,224
90030,224
73090,224
1548,224
35483,224
20274,224
44996,224
9390,224
32537,224
83199,224
17012,224
58238,224
57211,224
58179,224
22271,224
29741,224
14730,224
97803,224
51290,224
68824,224
31218,224
17091,224
77010,224
99988,224
94791,224
82837,224
50526,224
77091,225
13609,225
64210,225
92172,225
10799,225
19293,225
9582,225
75225,225
43846,225
73022,225
98567,225
72391,225
1489,225
45371,225
22728,225
60444,225
16640,225
16734,225
91820,225
73186,225
50374,225
97730,225
28327,225
23579,225
55895,225
42467,225
42302,225
40933,225
15896,225
84880,225
43835,225
89176,225
61458,225
75823,225
59778,225
88792,225
41394,225
25308,225
53194,225
96181,225
62896,225
71903,225
91160,225
29396,225
32774,225
23538,225
60104,225
63696,225
35393,225
92074,225
92943,225
30950,225
26628,225
38416,225
64731,225
41749,225
91285,225
84450,225
33929,225
62190,225
7624,225
90627,225
71262,225
70891,225
4023,225
44120,225
63756,225
90529,225
74703,225
57379,225
74481,225
64267,225
57109,225
61216,226
18560,226
2727,226
22798,226
7629,226
95663,226
91217,226
80655,226
96219,226
49154,226
50350,226
88214,226
70298,226
99682,226
78665,226
50943,226
2422,226
39571,226
12781,226
55965,226
58535,226
60746,226
34814,226
70918,226
14555,226
28168,226
43424,226
47711,226
44809,226
64641,226
72577,226
18683,226
97865,226
95685,226
6943,226
47233,226
24539,226
29719,226
60948,226
96141,226
20455,226
95620,226
34370,226
61422,226
21158,226
25472,226
46982,226
14010,226
48563,226
1100,226
88528,226
18814,226
96031,226
84326,226
41020,226
19701,226
36127,226
78937,226
34901,226
17467,226
77415,226
64005,226
81179,226
59566,226
98492,226
39196,226
68513,226
57672,227
53929,227
90599,227
83146,227
46245,227
75644,227
43843,227
1204,227
69357,227
68269,227
91030,227
61624,227
76690,227
23407,227
77363,227
44933,227
77253,227
72828,227
88765,227
43425,227
61326,227
20169,227
23276,227
56405,227
16045,227
94747,227
40322,227
4846,227
91366,227
47788,227
27114,227
3305,227
67315,227
81421,227
66829,227
94255,227
17333,227
39938,227
41950,227
78128,227
52582,227
40282,227
79997,227
65438,227
12235,227
12716,227
7949,227
30174,227
76063,227
62750,227
53404,227
62397,227
8089,227
98091,227
5678,227
59665,227
27548,227
15939,227
3750,227
49503,227
60084,227
9246,227
58698,227
94999,227
85748,227
78331,227
31304,227
51927,227
76510,227
77085,227
34785,227
97121,227
72283,227
13615,227
84397,227
17634,227
7080,228
43216,228
83873,228
89809,228
49453,228
24498,228
92051,228
17138,228
72024,228
16190,228
5443,228
39276,228
18349,228
10087,228
79799,228
32306,228
85643,228
22199,228
45114,228
8262,228
2140,228
38613,228
26828,228
88969,228
11991,228
31450,228
72071,228
38760,228
76607,228
32992,228
32617,228
27960,228
21331,228
86054,228
18693,228
66734,228
76505,228
65721,228
12503,228
17923,228
91461,228
39428,228
73411,228
73282,228
23115,228
43255,228
30444,228
79718,228
51338,228
59709,228
74731,228
76603,228
47455,228
56583,228
23829,228
31362,228
59518,228
13096,228
6246,228
62278,228
26004,228
17727,228
6888,228
82575,228
86426,228
35006,228
56559,228
67371,228
91432,228
38352,229
65932,229
39815,229
52917,229
45331,229
15715,229
10415,229
96691,229
97049,229
24969,229
96540,229
31127,229
59037,229
20539,229
24230,229
48662,229
15509,229
79861,229
11005,229
8543,229
61951,229
252,229
27972,229
27766,229
46362,229
53467,229
5860,229
35963,229
1705,229
84779,229
11944,229
3865,229
2626,229
44623,229
51880,229
32189,229
10373,229
56061,229
33170,229
13309,229
4881,229
5748,229
25921,229
75531,229
5004,229
94733,229
93525,229
73224,229
54132,229
64587,229
67749,229
22214,229
30037,229
44452,229
99055,229
38879,229
44193,229
18509,229
54351,229
46468,229
30556,229
54441,229
43527,229
62751,229
48505,229
19632,229
31551,229
42900,229
75265,229
67430,229
5839,229
35501,229
42475,229
62968,229
91785,229
54326,229
60061,229
76502,229
96376,230
4834,230
18071,230
32913,230
37170,230
10286,230
64889,230
23667,230
81758,230
70542,230
7321,230
69591,230
19860,230
30811,230
63336,230
41281,230
61004,230
10932,230
43812,230
38795,230
40206,230
61331,230
2306,230
85794,230
81532,230
37112,230
31195,230
96002,230
61116,230
14227,230
78761,230
12491,230
39174,230
8629,230
39056,230
54474,230
61037,230
49111,230
6060,230
46918,230
24394,230
47227,230
7910,230
78379,230
90820,230
1799,230
85424,230
48144,230
20415,230
16048,230
27238,230
78498,230
41692,230
73641,230
34419,230
44837,230
68067,230
84417,230
37774,230
94147,230
18136,230
88869,230
28641,230
75970,230
51067,230
70013,230
92982,230
52584,230
96994,230
24087,230
70070,230
85922,231
84505,231
18488,231
32211,231
62770,231
31797,231
10993,231
60567,231
14619,231
75156,231
77848,231
6477,231
71570,231
85073,231
33013,231
13055,231
33634,231
1367,231
41209,231
6985,231
42890,231
45226,231
64059,231
166,231
24728,231
54876,231
21917,231
92673,231
85489,231
20591,231
86391,231
64437,231
49533,231
21611,231
34913,231
99284,231
21900,231
34830,231
12908,231
30336,231
43166,231
28258,231
72556,231
93921,231
21190,231
53760,231
2939,231
87437,231
67860,231
64477,231
98135,231
54111,231
57111,231
99630,231
58542,231
91847,231
99543,231
86981,231
48257,231
48314,231
57322,231
18692,231
56549,231
98470,231
61516,231
15324,231
27936,231
89683,231
18073,231
90776,231
16099,231
50781,231
734,231
20432,231
5241,231
25464,231
33206,231
4080,231
96470,231
30694,231
51130,231
18408,232
38366,232
32360,232
93520,232
49711,232
42160,232
10074,232
50402,232
11527,232
14047,232
20416,232
79520,232
76737,232
99833,232
23926,232
55468,232
39107,232
78141,232
12012,232
64859,232
13003,232
98897,232
81760,232
57881,232
4984,232
90734,232
41991,232
81435,232
94698,232
37153,232
99997,232
67044,232
96860,232
6904,232
44381,232
19480,232
51683,232
5846,232
99663,232
21663,232
88010,232
17616,232
12513,232
71652,232
43360,232
71857,232
90428,232
65528,232
91818,232
19746,232
71386,232
38779,232
83685,232
59528,232
73033,232
37345,232
39251,232
29165,232
57087,232
43717,233
65995,233
4996,233
57486,233
79282,233
76827,233
33399,233
5861,233
26631,233
38503,233
76906,233
50301,233
19221,233
69172,233
69180,233
31243,233
36323,233
95910,233
85782,233
15707,233
83127,233
34262,233
89511,233
5929,233
9332,233
96534,233
93329,233
82060,233
40644,233
7367,233
43179,233
55810,233
98058,233
16384,233
57431,233
17148,233
87733,233
83474,233
38391,233
2232,233
40681,233
89484,233
31407,233
76554,233
43076,233
39956,233
1792,233
52413,233
91208,233
51573,233
29232,233
20381,233
33395,233
6180,233
1892,233
65,233
33322,233
12837,233
80234,233
10938,233
41161,233
31368,234
23627,234
60198,234
68766,234
30471,234
92252,234
96124,234
15906,234
22500,234
10504,234
16435,234
83334,234
13941,234
96309,234
25499,234
37543,234
96660,234
18536,234
84877,234
59294,234
60067,234
44093,234
31116,234
86788,234
46446,234
71969,234
37026,234
35448,234
25707,234
69535,234
94133,234
65326,234
83267,234
56107,234
31748,234
18992,234
69021,234
74180,234
81408,234
93321,234
46117,234
39616,234
51882,234
90507,234
90086,234
87882,234
28879,234
48241,234
57882,234
62228,234
96713,234
64114,234
71320,234
70489,234
90963,234
17269,234
10189,234
9686,234
36619,234
9374,234
81999,234
52808,234
22121,234
38952,234
98080,234
1621,234
27466,234
88390,234
23618,234
72225,234
96643,234
18679,234
96105,234
47302,234
98049,234
45501,234
61011,234
28365,234
19258,234
99391,234
24061,234
187,234
87738,234
57406,234
86561,234
45703,235
10311,235
37567,235
51281,235
45614,235
61828,235
91875,235
42209,235
81615,235
66133,235
65926,235
8198,235
43609,235
29462,235
72631,235
84388,235
60913,235
99364,235
94839,235
18059,235
47501,235
2362,235
43503,235
24470,235
67845,235
37767,235
37575,235
93922,235
36602,235
21506,235
77581,235
30826,235
95460,235
59926,235
48076,235
45429,235
57397,235
57212,235
87670,235
9574,235
77536,235
89591,235
35284,235
14857,235
26605,235
29608,235
79507,235
69254,235
47597,235
4433,235
64241,235
32416,235
81300,235
3438,235
86041,235
25739,235
86894,235
28609,235
73249,235
62987,235
6080,235
80533,235
53878,235
81959,235
94334,235
66844,235
83766,235
21835,235
24170,235
74113,235
64047,236
62257,236
26393,236
9725,236
86677,236
81620,236
38722,236
3009,236
1578,236
48481,236
63166,236
94399,236
57957,236
60713,236
16374,236
66803,236
62845,236
7539,236
47398,236
45573,236
87893,236
22220,236
1963,236
32425,236
75000,236
4130,236
72657,236
35739,236
12412,236
33263,236
8507,236
56257,236
31632,236
79214,236
26822,236
1135,236
92102,236
69691,236
93017,236
57845,236
29637,236
34695,236
86983,236
56052,236
51456,236
33281,236
13899,236
24882,236
80832,236
20602,236
10259,236
52403,236
42445,236
88617,236
27007,236
11717,236
86131,236
35288,236
89414,236
97847,236
95114,236
66640,236
33162,236
62736,236
29173,236
36116,236
91528,236
78162,236
78583,236
35025,236
95183,236
66802,236
91460,236
93347,236
99655,236
27258,236
19943,236
16269,236
93815,237
61468,237
78126,237
74092,237
79179,237
36734,237
65100,237
74904,237
74736,237
5992,237
47118,237
84878,237
54067,237
8564,237
21455,237
23642,237
37096,237
42729,237
67974,237
38369,237
43141,237
11662,237
49660,237
51857,237
8403,237
28806,237
77598,237
61481,237
33008,237
72979,237
68578,237
30793,237
62818,237
26885,237
51583,237
52282,237
54791,237
42626,237
90318,237
79246,237
55136,237
22117,237
46971,237
60667,237
48069,237
11888,237
54572,237
33446,237
65704,237
48343,237
55236,237
5264,237
79258,237
29522,237
40344,237
738,237
15515,237
5675,237
60028,237
47740,237
18391,237
21826,237
7874,237
11382,237
44436,238
81818,238
17711,238
85889,238
11053,238
24295,238
91576,238
84956,238
51805,238
23225,238
67626,238
72229,238
35340,238
86114,238
93490,238
98727,238
98406,238
43900,238
1200,238
80558,238
9372,238
97377,238
86080,238
92248,238
18708,238
2376,238
49176,238
54309,238
397,238
89027,238
64886,238
87524,238
50297,238
46080,238
37389,238
35851,238
99465,238
75839,238
11703,238
27378,238
40405,238
75733,238
27279,238
64351,238
95152,238
34584,238
43079,238
27938,238
95133,238
97854,238
64414,238
33663,238
99339,238
50002,238
68840,238
92746,238
88799,238
30082,238
77679,238
48146,238
11335,238
97001,238
93782,239
76863,239
20817,239
29931,239
19938,239
49129,239
11031,239
54196,239
25639,239
78922,239
31343,239
56279,239
11535,239
83956,239
56853,239
18085,239
47848,239
69069,239
84324,239
77806,239
76483,239
51820,239
93505,239
24377,239
41210,239
54812,239
83852,239
19076,239
55951,239
13961,239
61724,239
7100,239
96404,239
76974,239
77541,239
99969,239
6846,239
8509,239
6055,239
40754,239
41881,239
46081,239
42508,239
358,239
46585,239
34671,239
70982,239
47348,239
68533,239
69518,239
85712,239
15046,239
53151,239
63088,239
64145,239
63149,239
85825,239
47124,239
12794,239
90024,239
41719,239
36894,239
78758,239
51250,239
85203,239
60984,239
90990,239
82624,239
66055,239
29084,239
36374,239
27458,239
1577,239
17397,239
62918,239
58216,239
50123,239
77432,239
28939,239
2816,239
25239,240
6500,240
23052,240
48251,240
56070,240
22262,240
68135,240
50421,240
8955,240
36065,240
63844,240
8969,240
29241,240
55043,240
11312,240
81916,240
31726,240
99965,240
70784,240
44940,240
80324,240
66839,240
97393,240
60116,240
91437,240
62983,240
44444,240
47554,240
36312,240
41710,240
13424,240
43396,240
10066,240
494,240
12110,240
53733,240
9104,240
83430,240
69018,240
58941,240
56636,240
89432,240
5304,240
31494,240
24229,240
62237,240
98649,240
75918,240
3970,240
39584,240
57707,240
40130,240
38801,240
80605,240
23318,240
6005,240
82500,240
61376,240
59808,240
78639,240
29497,240
41419,240
67915,240
19449,240
6979,240
20090,240
16989,240
29115,240
83731,240
14261,240
8570,240
48797,240
18319,241
73989,241
22430,241
67549,241
4840,241
21231,241
19765,241
73146,241
68562,241
22913,241
37752,241
40535,241
96923,241
37844,241
40135,241
48372,241
2169,241
37065,241
65592,241
18070,241
96291,241
77439,241
89361,241
41283,241
5160,241
24140,241
72801,241
91998,241
93870,241
33453,241
51344,241
97003,241
57500,241
27239,241
29275,241
34761,241
95064,241
53380,241
90843,241
36433,241
78105,241
54626,241
98815,241
32076,241
4320,241
92739,241
87529,241
58827,241
70128,241
87637,241
56139,241
27186,241
19584,241
92077,241
91178,241
36808,241
93024,241
24413,241
46387,241
92301,241
73060,241
59258,241
53045,241
13568,241
8568,241
31324,241
10319,241
33347,241
2279,242
18779,242
45446,242
77812,242
21249,242
29450,242
20260,242
71717,242
82102,242
61403,242
54393,242
40907,242
60640,242
8028,242
76517,242
79183,242
30133,242
78290,242
72455,242
29890,242
11744,242
3146,242
26690,242
6921,242
90673,242
56406,242
82838,242
91373,242
86471,242
87164,242
65356,242
27826,242
14646,242
20886,242
17477,242
89516,242
84104,242
53575,242
82549,242
67933,242
54233,242
49236,242
55424,242
66633,242
39425,242
69084,242
31185,242
71448,242
51623,242
81948,242
71075,242
65834,242
67040,242
88115,242
19898,242
7228,242
78207,242
64335,242
24767,242
64247,242
84684,242
16600,242
68499,242
27578,242
61555,242
65940,242
10828,242
65514,242
42724,243
40261,243
97026,243
9396,243
55131,243
81984,243
64750,243
98785,243
27050,243
19511,243
35752,243
13753,243
39197,243
84132,243
7455,243
28161,243
32903,243
4441,243
69109,243
28699,243
64023,243
13499,243
31618,243
35022,243
86208,243
57512,243
29426,243
75478,243
92659,243
82293,243
63950,243
97218,243
10448,243
58088,243
11162,243
31954,243
16235,243
7747,243
15311,243
43709,243
5454,243
24715,243
80710,243
91857,243
23316,243
87568,243
2632,243
71458,243
71222,243
71426,243
52303,243
88333,243
68268,243
2795,243
86661,243
68556,243
49440,243
59383,243
66613,243
21841,243
39049,243
20979,243
89701,243
87682,243
84323,243
78749,243
15071,243
10911,243
50203,243
51911,243
11393,243
92723,243
83021,243
45754,243
94572,243
18456,243
63819,244
45632,244
91346,244
5919,244
54029,244
71355,244
97796,244
81868,244
45518,244
36485,244
75819,244
65077,244
65787,244
69824,244
63250,244
74199,244
10909,244
14409,244
31537,244
78857,244
97812,244
24511,244
58871,244
1593,244
43809,244
50441,244
55900,244
31371,244
20270,244
53555,244
24652,244
89052,244
87285,244
17337,244
46280,244
48679,244
13234,244
85601,244
28257,244
45764,244
72010,244
41810,244
19477,244
74944,244
26184,244
53189,244
55961,244
36025,244
68122,244
91615,244
86929,244
94989,244
55467,244
45378,244
37143,244
52827,244
88409,244
71437,244
10579,244
66234,244
99464,244
61562,244
17552,244
31568,244
15536,244
551,244
72695,244
8696,244
89124,244
49431,244
94938,244
30898,244
33404,244
63545,244
36333,245
43971,245
85469,245
78172,245
45198,245
94498,245
40086,245
37229,245
58987,245
97555,245
10353,245
31592,245
94529,245
23411,245
23340,245
25069,245
18097,245
54467,245
88205,245
15885,245
79037,245
6837,245
35663,245
42774,245
82342,245
96536,245
18868,245
77886,245
18788,245
77461,245
84421,245
35157,245
12886,245
24573,245
77356,245
28109,245
51178,245
70854,245
25667,245
25372,245
46959,245
28898,245
15074,245
39917,245
97347,245
67547,245
5356,245
34556,245
74486,245
23906,245
19508,245
28260,245
89991,245
53407,245
6601,245
19666,245
81117,245
67327,245
21498,245
26826,245
83092,245
48734,245
13,246
39258,246
11321,246
24459,246
57935,246
53792,246
22506,246
98424,246
33601,246
4401,246
49713,246
88152,246
87849,246
68722,246
7391,246
80917,246
65368,246
18245,246
10097,246
66271,246
45931,246
78405,246
74488,246
20745,246
23399,246
64894,246
29443,246
54335,246
42688,246
91151,246
56009,246
47072,246
99080,246
24457,246
97030,246
81182,246
90643,246
40895,246
1453,246
38024,246
16031,246
25112,246
48634,246
10751,246
79093,246
99317,246
55401,246
84032,246
84172,246
40435,246
36665,246
34042,246
45607,246
75669,246
55445,246
37417,246
41941,246
81001,246
9633,246
86096,246
93427,246
13034,246
66850,246
62051,246
61939,246
16047,246
71221,246
23461,246
88900,246
49031,246
60273,246
41236,246
77829,246
52025,246
9650,246
49649,246
16232,246
41934,246
26070,246
57767,246
20816,246
79559,246
11926,246
39573,246
87854,246
3500,246
91297,246
22423,246
8571,247
97532,247
18436,247
16247,247
17597,247
25885,247
28013,247
31678,247
51721,247
14711,247
96985,247
57141,247
7445,247
94970,247
15365,247
4447,247
89917,247
25059,247
81548,247
38259,247
81936,247
27914,247
46407,247
10035,247
34510,247
47884,247
40286,247
99938,247
69439,247
40690,247
49242,247
32867,247
69813,247
1937,247
26258,247
98856,247
31932,247
15964,247
45324,247
75164,247
48037,247
82298,247
43797,247
34724,247
50832,247
41339,247
93430,247
68937,247
84278,247
70101,247
78901,247
9140,247
58935,247
36338,247
39387,247
7676,247
1445,247
48379,247
24039,247
80223,247
33853,247
7222,247
58191,247
79327,247
16084,247
5090,247
86073,247
54988,247
71042,247
40032,248
7444,248
55870,248
18585,248
86068,248
93035,248
35261,248
4068,248
8504,248
2900,248
47684,248
92028,248
32351,248
98711,248
44207,248
11008,248
89706,248
7314,248
82452,248
20926,248
93521,248
28445,248
39458,248
85518,248
44495,248
22835,248
87988,248
31858,248
88959,248
2574,248
40970,248
33675,248
2752,248
9217,248
55287,248
96623,248
1603,248
32289,248
76358,248
75879,248
3643,248
68788,248
2406,248
47503,248
18463,248
85111,248
37297,248
53082,248
82230,248
61983,248
67655,248
18101,248
93044,248
19681,248
88314,248
34060,248
64688,248
855,248
89999,248
98004,248
73925,248
28553,248
92043,248
13343,249
36391,249
26571,249
62960,249
51129,249
88241,249
40465,249
6596,249
93062,249
70878,249
52892,249
13600,249
61325,249
4636,249
23085,249
46503,249
84197,249
20250,249
86446,249
72031,249
83261,249
64591,249
5468,249
40943,249
38236,249
10498,249
57809,249
32625,249
73457,249
62015,249
72687,249
82797,249
14760,249
93849,249
11553,249
48412,249
94858,249
33549,249
72002,249
79893,249
25846,249
7685,249
12246,249
69445,249
67568,249
30180,249
19323,249
35677,249
86716,249
18125,249
84641,249
77295,249
39732,249
27817,249
47320,249
78414,249
63486,249
53762,249
37231,249
50515,249
66100,249
97839,249
85736,249
3316,249
17244,249
91737,249
17273,250
66263,250
34935,250
4016,250
28643,250
95418,250
